Time,Temp,Dew Point,Humidity,Pressure,Visibility,Wind Speed,Conditions,Year,Month,Day
1700,66.9F,55.0F,66%,30.12in,10.0mi,5.8mph,Clear,2015,10,6
1800,64.9F,55.0F,70%,30.12in,10.0mi,3.5mph,Clear,2015,10,6
1900,61.0F,53.1F,75%,30.11in,10.0mi,4.6mph,Clear,2015,10,6
2000,57.0F,53.1F,87%,30.12in,10.0mi,4.6mph,Clear,2015,10,6
2100,57.9F,54.0F,87%,30.12in,10.0mi,3.5mph,Overcast,2015,10,6
2200,57.9F,54.0F,87%,30.12in,10.0mi,4.6mph,Overcast,2015,10,6
2300,60.1F,55.0F,83%,30.12in,10.0mi,4.6mph,Overcast,2015,10,6
2400,61.0F,55.9F,83%,30.12in,10.0mi,3.5mph,Overcast,2015,10,6
100,60.1F,55.9F,86%,30.11in,10.0mi,3.5mph,Overcast,2015,10,7
200,60.1F,55.9F,86%,30.10in,10.0mi,Calm,Overcast,2015,10,7
300,60.1F,55.9F,86%,30.10in,10.0mi,Calm,Overcast,2015,10,7
400,59.0F,55.9F,90%,30.09in,9.0mi,3.5mph,Overcast,2015,10,7
500,60.1F,55.9F,86%,30.10in,9.0mi,Calm,Overcast,2015,10,7
600,57.0F,55.0F,93%,30.12in,8.0mi,Calm,Scattered Clouds,2015,10,7
700,59.0F,55.9F,90%,30.13in,10.0mi,Calm,Overcast,2015,10,7
800,60.1F,55.9F,86%,30.15in,8.0mi,Calm,Overcast,2015,10,7
900,61.0F,55.0F,81%,30.17in,10.0mi,3.5mph,Scattered Clouds,2015,10,7
1000,66.0F,54.0F,65%,30.17in,10.0mi,5.8mph,Clear,2015,10,7
1100,66.9F,54.0F,63%,30.18in,10.0mi,8.1mph,Clear,2015,10,7
1200,66.9F,55.0F,66%,30.18in,10.0mi,8.1mph,Clear,2015,10,7
1300,66.0F,55.9F,70%,30.18in,10.0mi,9.2mph,Clear,2015,10,7
1400,64.0F,55.0F,73%,30.17in,10.0mi,10.4mph,Clear,2015,10,7
1500,63.0F,55.0F,75%,30.17in,10.0mi,10.4mph,Partly Cloudy,2015,10,7
1600,62.1F,55.0F,78%,30.17in,10.0mi,9.2mph,Mostly Cloudy,2015,10,7
1700,60.1F,54.0F,80%,30.17in,10.0mi,9.2mph,Overcast,2015,10,7
1800,59.0F,53.1F,81%,30.16in,10.0mi,8.1mph,Mostly Cloudy,2015,10,7
1900,57.9F,53.1F,84%,30.17in,10.0mi,8.1mph,Partly Cloudy,2015,10,7
2000,57.0F,52.0F,83%,30.17in,10.0mi,3.5mph,Clear,2015,10,7
2100,55.9F,51.1F,84%,30.17in,10.0mi,3.5mph,Clear,2015,10,7
2200,55.0F,51.1F,86%,30.17in,10.0mi,Calm,Clear,2015,10,7
2300,54.0F,48.9F,83%,30.16in,10.0mi,Calm,Clear,2015,10,7
2400,52.0F,48.9F,89%,30.16in,10.0mi,Calm,Clear,2015,10,7
100,51.1F,48.0F,89%,30.14in,10.0mi,Calm,Clear,2015,10,8
200,51.1F,48.0F,89%,30.12in,10.0mi,Calm,Clear,2015,10,8
300,50.0F,48.0F,93%,30.10in,10.0mi,Calm,Clear,2015,10,8
400,48.9F,48.0F,97%,30.09in,10.0mi,Calm,Mostly Cloudy,2015,10,8
500,50.0F,48.0F,93%,30.09in,10.0mi,Calm,Mostly Cloudy,2015,10,8
600,48.9F,48.0F,97%,30.07in,10.0mi,Calm,Clear,2015,10,8
700,51.1F,48.9F,92%,30.07in,10.0mi,Calm,Overcast,2015,10,8
800,53.1F,50.0F,89%,30.06in,10.0mi,Calm,Overcast,2015,10,8
900,59.0F,53.1F,81%,30.05in,10.0mi,8.1mph,Overcast,2015,10,8
1000,63.0F,54.0F,72%,30.03in,10.0mi,10.4mph,Mostly Cloudy,2015,10,8
1100,69.1F,55.9F,63%,30.00in,10.0mi,10.4mph,Clear,2015,10,8
1200,73.0F,55.0F,53%,29.97in,10.0mi,10.4mph,Clear,2015,10,8
1300,75.0F,55.0F,50%,29.94in,10.0mi,18.4mph,Clear,2015,10,8
1400,75.9F,55.9F,50%,29.91in,10.0mi,15.0mph,Clear,2015,10,8
1500,77.0F,57.0F,50%,29.89in,10.0mi,13.8mph,Partly Cloudy,2015,10,8
1600,75.0F,55.9F,51%,29.88in,10.0mi,12.7mph,Mostly Cloudy,2015,10,8
1700,75.0F,55.9F,51%,29.87in,10.0mi,17.3mph,Mostly Cloudy,2015,10,8
1800,73.9F,57.0F,55%,29.86in,10.0mi,10.4mph,Partly Cloudy,2015,10,8
1900,73.0F,57.0F,57%,29.86in,10.0mi,9.2mph,Mostly Cloudy,2015,10,8
2000,68.0F,62.1F,81%,29.88in,10.0mi,4.6mph,Overcast,2015,10,8
2100,68.0F,62.1F,81%,29.88in,10.0mi,6.9mph,Partly Cloudy,2015,10,8
2200,66.0F,62.1F,87%,29.88in,10.0mi,3.5mph,Clear,2015,10,8
2300,64.9F,61.0F,87%,29.89in,10.0mi,4.6mph,Clear,2015,10,8
2400,64.9F,59.0F,81%,29.91in,10.0mi,10.4mph,Clear,2015,10,8
0000,64.0F,59.0F,84%,29.93in,10.0mi,8.1mph,Mostly Cloudy,2015,10,9
100,64.0F,59.0F,84%,29.93in,10.0mi,9.2mph,Overcast,2015,10,9
200,61.0F,57.0F,87%,29.95in,9.0mi,10.4mph,Overcast,2015,10,9
300,60.1F,55.9F,86%,29.96in,10.0mi,6.9mph,Overcast,2015,10,9
400,60.1F,53.1F,78%,29.98in,10.0mi,9.2mph,Overcast,2015,10,9
500,59.0F,53.1F,81%,30.00in,10.0mi,6.9mph,Overcast,2015,10,9
600,57.0F,50.0F,77%,30.03in,10.0mi,13.8mph,Overcast,2015,10,9
700,55.0F,48.0F,77%,30.07in,10.0mi,11.5mph,Overcast,2015,10,9
0700,53.1F,46.0F,77%,30.09in,10.0mi,11.5mph,Scattered Clouds,2015,10,9
800,54.0F,46.0F,75%,30.11in,10.0mi,10.4mph,Clear,2015,10,9
900,55.9F,46.9F,72%,30.13in,10.0mi,8.1mph,Partly Cloudy,2015,10,9
1000,55.9F,46.9F,72%,30.16in,10.0mi,11.5mph,Overcast,2015,10,9
1100,55.9F,46.9F,72%,30.17in,10.0mi,10.4mph,Overcast,2015,10,9
1200,57.9F,48.0F,70%,30.19in,10.0mi,8.1mph,Overcast,2015,10,9
1300,57.9F,46.9F,67%,30.19in,10.0mi,6.9mph,Overcast,2015,10,9
1400,57.0F,46.9F,69%,30.19in,10.0mi,8.1mph,Overcast,2015,10,9
1500,57.0F,46.0F,67%,30.18in,10.0mi,11.5mph,Overcast,2015,10,9
1600,57.9F,46.9F,67%,30.19in,10.0mi,10.4mph,Overcast,2015,10,9
1700,55.9F,46.0F,69%,30.21in,10.0mi,6.9mph,Scattered Clouds,2015,10,9
1800,55.9F,45.0F,67%,30.22in,10.0mi,8.1mph,Mostly Cloudy,2015,10,9
1900,54.0F,45.0F,72%,30.23in,10.0mi,3.5mph,Clear,2015,10,9
2000,51.1F,45.0F,80%,30.24in,10.0mi,Calm,Clear,2015,10,9
2100,48.9F,45.0F,86%,30.25in,10.0mi,Calm,Clear,2015,10,9
2200,46.0F,45.0F,96%,30.26in,10.0mi,Calm,Clear,2015,10,9
2300,46.0F,44.1F,93%,30.26in,10.0mi,Calm,Clear,2015,10,9
2400,45.0F,43.0F,93%,30.26in,10.0mi,Calm,Clear,2015,10,9
100,46.0F,44.1F,93%,30.27in,10.0mi,Calm,Clear,2015,10,10
200,46.0F,44.1F,93%,30.27in,10.0mi,Calm,Clear,2015,10,10
300,45.0F,43.0F,93%,30.25in,10.0mi,Calm,Clear,2015,10,10
400,43.0F,41.0F,93%,30.25in,10.0mi,Calm,Clear,2015,10,10
500,43.0F,42.1F,97%,30.23in,9.0mi,Calm,Clear,2015,10,10
600,42.1F,39.9F,92%,30.24in,9.0mi,Calm,Clear,2015,10,10
700,41.0F,39.0F,93%,30.25in,10.0mi,Calm,Clear,2015,10,10
800,43.0F,42.1F,97%,30.25in,10.0mi,Calm,Clear,2015,10,10
900,50.0F,46.0F,86%,30.25in,10.0mi,4.6mph,Clear,2015,10,10
1000,55.9F,46.0F,69%,30.24in,10.0mi,8.1mph,Clear,2015,10,10
1100,57.9F,45.0F,62%,30.22in,10.0mi,6.9mph,Clear,2015,10,10
1200,60.1F,44.1F,55%,30.19in,10.0mi,8.1mph,Clear,2015,10,10
1300,61.0F,43.0F,52%,30.16in,10.0mi,10.4mph,Clear,2015,10,10
1400,63.0F,43.0F,48%,30.12in,10.0mi,8.1mph,Clear,2015,10,10
1500,64.0F,43.0F,46%,30.09in,10.0mi,13.8mph,Clear,2015,10,10
1600,64.0F,44.1F,48%,30.06in,10.0mi,10.4mph,Clear,2015,10,10
1700,64.0F,43.0F,46%,30.03in,10.0mi,16.1mph,Clear,2015,10,10
1800,63.0F,43.0F,48%,30.01in,10.0mi,6.9mph,Clear,2015,10,10
1900,60.1F,43.0F,53%,30.01in,10.0mi,5.8mph,Clear,2015,10,10
2000,57.0F,43.0F,59%,30.00in,10.0mi,6.9mph,Clear,2015,10,10
2100,57.0F,43.0F,59%,29.99in,10.0mi,5.8mph,Clear,2015,10,10
2200,55.9F,44.1F,64%,29.98in,10.0mi,6.9mph,Clear,2015,10,10
2300,55.9F,44.1F,64%,29.97in,10.0mi,6.9mph,Clear,2015,10,10
2400,55.9F,44.1F,64%,29.96in,10.0mi,6.9mph,Clear,2015,10,10
100,55.9F,44.1F,64%,29.93in,10.0mi,9.2mph,Clear,2015,10,11
200,55.9F,44.1F,64%,29.92in,10.0mi,11.5mph,Clear,2015,10,11
300,55.9F,44.1F,64%,29.91in,10.0mi,8.1mph,Clear,2015,10,11
400,55.0F,45.0F,69%,29.89in,10.0mi,9.2mph,Clear,2015,10,11
500,54.0F,45.0F,72%,29.88in,10.0mi,6.9mph,Clear,2015,10,11
600,55.0F,45.0F,69%,29.88in,10.0mi,9.2mph,Clear,2015,10,11
700,53.1F,45.0F,74%,29.88in,10.0mi,8.1mph,Clear,2015,10,11
800,54.0F,46.0F,75%,29.87in,10.0mi,11.5mph,Clear,2015,10,11
900,57.0F,46.9F,69%,29.86in,10.0mi,10.4mph,Clear,2015,10,11
1000,62.1F,48.0F,60%,29.85in,10.0mi,11.5mph,Clear,2015,10,11
1100,66.0F,50.0F,56%,29.83in,10.0mi,10.4mph,Clear,2015,10,11
1200,71.1F,51.1F,49%,29.81in,10.0mi,11.5mph,Clear,2015,10,11
1300,73.9F,52.0F,46%,29.77in,10.0mi,12.7mph,Clear,2015,10,11
1400,75.9F,53.1F,45%,29.73in,10.0mi,19.6mph,Clear,2015,10,11
1500,78.1F,53.1F,42%,29.72in,10.0mi,17.3mph,Clear,2015,10,11
1600,78.1F,53.1F,42%,29.69in,10.0mi,15.0mph,Clear,2015,10,11
1700,78.1F,52.0F,40%,29.68in,10.0mi,17.3mph,Clear,2015,10,11
1800,75.0F,52.0F,44%,29.67in,10.0mi,13.8mph,Clear,2015,10,11
1900,72.0F,51.1F,48%,29.67in,10.0mi,10.4mph,Clear,2015,10,11
2000,70.0F,48.9F,47%,29.67in,10.0mi,9.2mph,Clear,2015,10,11
2100,70.0F,46.9F,44%,29.68in,10.0mi,15.0mph,Clear,2015,10,11
2200,69.1F,48.0F,47%,29.68in,10.0mi,12.7mph,Clear,2015,10,11
2300,69.1F,46.9F,45%,29.67in,10.0mi,15.0mph,Clear,2015,10,11
2400,66.9F,48.9F,52%,29.64in,10.0mi,16.1mph,Clear,2015,10,11
100,66.0F,50.0F,56%,29.62in,10.0mi,15.0mph,Clear,2015,10,12
200,64.9F,51.1F,61%,29.60in,10.0mi,15.0mph,Clear,2015,10,12
300,64.0F,52.0F,65%,29.57in,10.0mi,12.7mph,Clear,2015,10,12
400,64.0F,53.1F,67%,29.53in,10.0mi,16.1mph,Clear,2015,10,12
500,63.0F,53.1F,70%,29.52in,10.0mi,12.7mph,Clear,2015,10,12
600,62.1F,54.0F,75%,29.52in,10.0mi,10.4mph,Clear,2015,10,12
700,62.1F,54.0F,75%,29.51in,10.0mi,10.4mph,Clear,2015,10,12
800,62.1F,55.0F,78%,29.51in,10.0mi,9.2mph,Clear,2015,10,12
900,64.0F,55.9F,75%,29.52in,10.0mi,12.7mph,Clear,2015,10,12
1000,68.0F,55.0F,63%,29.54in,10.0mi,15.0mph,Clear,2015,10,12
1100,68.0F,51.1F,55%,29.53in,10.0mi,8.1mph,Clear,2015,10,12
1200,68.0F,48.0F,49%,29.55in,10.0mi,9.2mph,Clear,2015,10,12
1300,66.9F,46.0F,47%,29.52in,10.0mi,9.2mph,Partly Cloudy,2015,10,12
1400,70.0F,45.0F,41%,29.49in,10.0mi,9.2mph,Clear,2015,10,12
1500,72.0F,42.1F,34%,29.47in,10.0mi,16.1mph,Clear,2015,10,12
1600,75.0F,37.0F,25%,29.46in,10.0mi,24.2mph,Clear,2015,10,12
1700,72.0F,39.0F,30%,29.47in,10.0mi,18.4mph,Clear,2015,10,12
1800,69.1F,39.9F,35%,29.49in,10.0mi,12.7mph,Mostly Cloudy,2015,10,12
1900,64.9F,42.1F,43%,29.51in,10.0mi,19.6mph,Overcast,2015,10,12
2000,63.0F,42.1F,46%,29.53in,10.0mi,20.7mph,Clear,2015,10,12
2100,62.1F,42.1F,48%,29.53in,10.0mi,17.3mph,Overcast,2015,10,12
2200,59.0F,44.1F,58%,29.54in,10.0mi,17.3mph,Overcast,2015,10,12
2300,57.0F,44.1F,62%,29.56in,10.0mi,16.1mph,Overcast,2015,10,12
2400,54.0F,39.9F,59%,29.58in,10.0mi,19.6mph,Mostly Cloudy,2015,10,12
100,52.0F,39.9F,63%,29.58in,10.0mi,12.7mph,Clear,2015,10,13
200,51.1F,39.0F,63%,29.60in,10.0mi,13.8mph,Clear,2015,10,13
300,50.0F,39.0F,66%,29.60in,10.0mi,10.4mph,Clear,2015,10,13
400,50.0F,39.9F,68%,29.60in,10.0mi,15.0mph,Overcast,2015,10,13
0400,50.0F,39.9F,68%,29.61in,10.0mi,17.3mph,Scattered Clouds,2015,10,13
500,51.1F,39.9F,66%,29.62in,10.0mi,11.5mph,Mostly Cloudy,2015,10,13
600,51.1F,39.9F,66%,29.63in,10.0mi,17.3mph,Overcast,2015,10,13
700,50.0F,39.9F,68%,29.64in,10.0mi,13.8mph,Partly Cloudy,2015,10,13
800,51.1F,41.0F,68%,29.67in,10.0mi,12.7mph,Clear,2015,10,13
900,51.8F,41.0F,67%,29.69in,10.0mi,17.3mph,Mostly Cloudy,2015,10,13
1000,52.0F,41.0F,66%,29.71in,10.0mi,13.8mph,Overcast,2015,10,13
1100,52.0F,41.0F,66%,29.73in,10.0mi,13.8mph,Overcast,2015,10,13
1200,53.1F,42.1F,66%,29.75in,10.0mi,15.0mph,Overcast,2015,10,13
1300,55.0F,43.0F,64%,29.76in,10.0mi,15.0mph,Overcast,2015,10,13
1400,57.9F,43.0F,58%,29.75in,10.0mi,12.7mph,Mostly Cloudy,2015,10,13
1500,59.0F,44.1F,58%,29.76in,10.0mi,11.5mph,Clear,2015,10,13
1600,60.1F,44.1F,55%,29.77in,10.0mi,11.5mph,Clear,2015,10,13
1700,60.1F,44.1F,55%,29.78in,10.0mi,8.1mph,Clear,2015,10,13
1800,59.0F,45.0F,60%,29.79in,10.0mi,Calm,Clear,2015,10,13
1900,55.0F,45.0F,69%,29.80in,10.0mi,Calm,Scattered Clouds,2015,10,13
2000,50.0F,45.0F,83%,29.82in,10.0mi,Calm,Clear,2015,10,13
2100,48.0F,45.0F,89%,29.84in,10.0mi,3.5mph,Clear,2015,10,13
2200,50.0F,46.0F,86%,29.86in,10.0mi,6.9mph,Mostly Cloudy,2015,10,13
2300,50.0F,44.1F,80%,29.87in,10.0mi,5.8mph,Partly Cloudy,2015,10,13
2400,48.0F,43.0F,83%,29.88in,10.0mi,4.6mph,Clear,2015,10,13
100,46.0F,42.1F,86%,29.88in,10.0mi,3.5mph,Clear,2015,10,14
200,45.0F,41.0F,86%,29.89in,10.0mi,4.6mph,Clear,2015,10,14
300,45.0F,41.0F,86%,29.89in,10.0mi,6.9mph,Clear,2015,10,14
400,45.0F,39.9F,82%,29.90in,10.0mi,6.9mph,Clear,2015,10,14
500,43.0F,39.0F,86%,29.91in,10.0mi,5.8mph,Clear,2015,10,14
600,42.1F,39.0F,89%,29.94in,10.0mi,3.5mph,Clear,2015,10,14
700,42.1F,37.9F,85%,29.96in,10.0mi,6.9mph,Clear,2015,10,14
800,43.0F,39.0F,86%,29.98in,10.0mi,6.9mph,Clear,2015,10,14
900,46.9F,39.0F,74%,30.01in,10.0mi,8.1mph,Clear,2015,10,14
1000,51.1F,39.0F,63%,30.02in,10.0mi,6.9mph,Clear,2015,10,14
1100,54.0F,39.0F,57%,30.04in,10.0mi,4.6mph,Clear,2015,10,14
1200,55.9F,37.9F,51%,30.04in,10.0mi,4.6mph,Clear,2015,10,14
1300,57.9F,37.9F,47%,30.03in,10.0mi,  -,Clear,2015,10,14
1400,61.0F,37.9F,42%,30.03in,10.0mi,8.1mph,Clear,2015,10,14
1500,62.1F,37.0F,39%,30.01in,10.0mi,10.4mph,Clear,2015,10,14
1600,63.0F,36.0F,37%,30.01in,10.0mi,9.2mph,Clear,2015,10,14
1700,62.1F,35.1F,37%,30.00in,10.0mi,10.4mph,Clear,2015,10,14
1800,61.0F,35.1F,38%,30.00in,10.0mi,8.1mph,Clear,2015,10,14
1900,57.9F,36.0F,44%,30.01in,10.0mi,3.5mph,Clear,2015,10,14
2000,55.9F,37.0F,49%,30.03in,10.0mi,3.5mph,Clear,2015,10,14
2100,48.9F,39.0F,69%,30.03in,10.0mi,Calm,Clear,2015,10,14
2200,48.0F,37.9F,68%,30.03in,10.0mi,3.5mph,Clear,2015,10,14
2300,46.9F,37.9F,71%,30.02in,10.0mi,3.5mph,Clear,2015,10,14
2400,46.0F,37.9F,73%,30.02in,10.0mi,3.5mph,Clear,2015,10,14
100,51.1F,37.9F,61%,30.03in,10.0mi,4.6mph,Clear,2015,10,15
200,51.1F,37.0F,59%,30.03in,10.0mi,5.8mph,Clear,2015,10,15
300,50.0F,37.0F,61%,30.02in,10.0mi,4.6mph,Partly Cloudy,2015,10,15
400,50.0F,37.0F,61%,30.01in,10.0mi,4.6mph,Clear,2015,10,15
500,50.0F,37.0F,61%,30.01in,10.0mi,Calm,Clear,2015,10,15
600,48.9F,37.0F,64%,30.00in,10.0mi,3.5mph,Clear,2015,10,15
700,50.0F,37.0F,61%,30.00in,10.0mi,8.1mph,Partly Cloudy,2015,10,15
800,50.0F,37.0F,61%,30.01in,10.0mi,6.9mph,Overcast,2015,10,15
900,54.0F,37.9F,55%,30.01in,10.0mi,6.9mph,Overcast,2015,10,15
1000,55.0F,39.0F,55%,30.02in,10.0mi,6.9mph,Overcast,2015,10,15
1100,57.0F,41.0F,55%,30.02in,10.0mi,4.6mph,Mostly Cloudy,2015,10,15
1200,62.1F,41.0F,46%,30.00in,10.0mi,8.1mph,Scattered Clouds,2015,10,15
1300,60.1F,42.1F,51%,29.98in,10.0mi,6.9mph,Overcast,2015,10,15
1400,64.0F,39.9F,41%,29.95in,10.0mi,10.4mph,Mostly Cloudy,2015,10,15
1500,68.0F,37.0F,32%,29.93in,10.0mi,9.2mph,Clear,2015,10,15
1600,66.9F,34.0F,30%,29.93in,10.0mi,15.0mph,Scattered Clouds,2015,10,15
1700,66.9F,26.1F,21%,29.94in,10.0mi,17.3mph,Partly Cloudy,2015,10,15
1800,61.0F,26.1F,26%,30.00in,10.0mi,17.3mph,Partly Cloudy,2015,10,15
1900,57.9F,26.1F,30%,30.05in,10.0mi,16.1mph,Clear,2015,10,15
2000,55.0F,28.9F,37%,30.09in,10.0mi,11.5mph,Clear,2015,10,15
2100,51.1F,30.9F,46%,30.12in,10.0mi,3.5mph,Clear,2015,10,15
2200,50.0F,32.0F,50%,30.14in,10.0mi,4.6mph,Clear,2015,10,15
2300,50.0F,30.9F,48%,30.15in,10.0mi,9.2mph,Clear,2015,10,15
2400,46.9F,30.9F,54%,30.16in,10.0mi,5.8mph,Clear,2015,10,15
100,46.9F,32.0F,56%,30.17in,10.0mi,5.8mph,Clear,2015,10,16
200,46.0F,32.0F,58%,30.17in,10.0mi,5.8mph,Clear,2015,10,16
300,45.0F,32.0F,60%,30.17in,10.0mi,5.8mph,Clear,2015,10,16
400,45.0F,32.0F,60%,30.18in,10.0mi,5.8mph,Clear,2015,10,16
500,43.0F,32.0F,65%,30.20in,10.0mi,6.9mph,Clear,2015,10,16
600,42.1F,32.0F,67%,30.22in,10.0mi,4.6mph,Clear,2015,10,16
700,41.0F,33.1F,73%,30.24in,10.0mi,8.1mph,Clear,2015,10,16
800,43.0F,34.0F,71%,30.26in,10.0mi,9.2mph,Clear,2015,10,16
900,46.0F,35.1F,66%,30.29in,10.0mi,13.8mph,Scattered Clouds,2015,10,16
1000,48.9F,34.0F,56%,30.30in,10.0mi,10.4mph,Partly Cloudy,2015,10,16
1100,51.1F,32.0F,48%,30.30in,10.0mi,16.1mph,Scattered Clouds,2015,10,16
1200,52.0F,30.0F,43%,30.30in,10.0mi,11.5mph,Scattered Clouds,2015,10,16
1300,52.0F,28.9F,41%,30.29in,10.0mi,12.7mph,Scattered Clouds,2015,10,16
1400,53.1F,28.0F,38%,30.28in,10.0mi,11.5mph,Partly Cloudy,2015,10,16
1500,53.1F,28.0F,38%,30.28in,10.0mi,15.0mph,Partly Cloudy,2015,10,16
1600,51.1F,28.0F,41%,30.28in,10.0mi,6.9mph,Clear,2015,10,16
1700,51.1F,27.0F,39%,30.28in,10.0mi,9.2mph,Clear,2015,10,16
1800,48.0F,28.0F,46%,30.29in,10.0mi,6.9mph,Partly Cloudy,2015,10,16
1900,45.0F,28.0F,52%,30.31in,10.0mi,5.8mph,Clear,2015,10,16
2000,45.0F,28.9F,53%,30.32in,10.0mi,4.6mph,Overcast,2015,10,16
2100,42.1F,27.0F,55%,30.32in,10.0mi,6.9mph,Clear,2015,10,16
2200,39.9F,27.0F,60%,30.33in,10.0mi,4.6mph,Clear,2015,10,16
2300,37.9F,27.0F,65%,30.35in,10.0mi,5.8mph,Clear,2015,10,16
2400,37.0F,27.0F,67%,30.35in,10.0mi,5.8mph,Clear,2015,10,16
100,37.0F,26.1F,65%,30.36in,10.0mi,8.1mph,Clear,2015,10,17
200,36.0F,25.0F,64%,30.36in,10.0mi,8.1mph,Clear,2015,10,17
300,35.1F,24.1F,64%,30.38in,10.0mi,9.2mph,Clear,2015,10,17
400,34.0F,24.1F,67%,30.39in,10.0mi,10.4mph,Clear,2015,10,17
500,33.1F,24.1F,70%,30.41in,10.0mi,10.4mph,Clear,2015,10,17
600,33.1F,24.1F,70%,30.43in,10.0mi,8.1mph,Clear,2015,10,17
700,30.9F,24.1F,76%,30.45in,10.0mi,6.9mph,Clear,2015,10,17
800,33.1F,24.1F,70%,30.47in,10.0mi,8.1mph,Clear,2015,10,17
900,37.0F,24.1F,59%,30.49in,10.0mi,8.1mph,Clear,2015,10,17
1000,42.1F,23.0F,47%,30.51in,10.0mi,8.1mph,Mostly Cloudy,2015,10,17
1100,44.1F,21.9F,42%,30.50in,10.0mi,9.2mph,Mostly Cloudy,2015,10,17
1200,46.0F,21.0F,37%,30.50in,10.0mi,4.6mph,Overcast,2015,10,17
1300,48.9F,24.1F,38%,30.47in,10.0mi,10.4mph,Partly Cloudy,2015,10,17
1400,50.0F,24.1F,36%,30.44in,10.0mi,12.7mph,Partly Cloudy,2015,10,17
1500,52.0F,24.1F,34%,30.42in,10.0mi,15.0mph,Clear,2015,10,17
1600,52.0F,21.9F,31%,30.40in,10.0mi,12.7mph,Partly Cloudy,2015,10,17
1700,51.1F,23.0F,33%,30.40in,10.0mi,6.9mph,Clear,2015,10,17
1800,48.9F,24.1F,38%,30.40in,10.0mi,8.1mph,Clear,2015,10,17
1900,46.9F,25.0F,42%,30.40in,10.0mi,3.5mph,Clear,2015,10,17
2000,39.9F,28.0F,63%,30.41in,10.0mi,Calm,Clear,2015,10,17
2100,39.0F,30.0F,70%,30.43in,10.0mi,Calm,Clear,2015,10,17
2200,36.0F,28.9F,76%,30.43in,10.0mi,Calm,Clear,2015,10,17
2300,36.0F,28.9F,76%,30.43in,10.0mi,Calm,Clear,2015,10,17
2400,35.1F,28.9F,78%,30.43in,10.0mi,Calm,Clear,2015,10,17
100,34.0F,28.9F,82%,30.43in,10.0mi,Calm,Clear,2015,10,18
200,32.0F,28.0F,85%,30.43in,10.0mi,Calm,Clear,2015,10,18
300,32.0F,28.9F,88%,30.44in,10.0mi,Calm,Clear,2015,10,18
400,30.9F,28.0F,89%,30.44in,10.0mi,Calm,Clear,2015,10,18
500,30.9F,28.0F,89%,30.45in,10.0mi,Calm,Clear,2015,10,18
600,30.0F,27.0F,88%,30.47in,10.0mi,Calm,Clear,2015,10,18
700,30.9F,27.0F,85%,30.48in,10.0mi,Calm,Clear,2015,10,18
800,33.1F,28.0F,82%,30.50in,10.0mi,Calm,Clear,2015,10,18
900,42.1F,30.9F,65%,30.52in,10.0mi,Calm,Clear,2015,10,18
1000,48.9F,30.0F,48%,30.52in,10.0mi,4.6mph,Clear,2015,10,18
1100,53.1F,30.0F,41%,30.52in,10.0mi,6.9mph,Clear,2015,10,18
1200,55.9F,30.0F,37%,30.50in,10.0mi,6.9mph,Clear,2015,10,18
1300,57.0F,26.1F,30%,30.48in,10.0mi,5.8mph,Clear,2015,10,18
1400,59.0F,25.0F,27%,30.46in,10.0mi,4.6mph,Clear,2015,10,18
1500,59.0F,25.0F,27%,30.44in,10.0mi,4.6mph,Clear,2015,10,18
1600,57.0F,35.1F,44%,30.42in,10.0mi,5.8mph,Clear,2015,10,18
1700,55.9F,34.0F,44%,30.40in,10.0mi,8.1mph,Clear,2015,10,18
1800,52.0F,36.0F,54%,30.39in,10.0mi,6.9mph,Clear,2015,10,18
1900,48.0F,36.0F,63%,30.38in,10.0mi,3.5mph,Clear,2015,10,18
2000,45.0F,36.0F,71%,30.38in,10.0mi,3.5mph,Clear,2015,10,18
2100,44.1F,37.0F,76%,30.36in,10.0mi,3.5mph,Clear,2015,10,18
2200,41.0F,35.1F,79%,30.35in,10.0mi,4.6mph,Clear,2015,10,18
2300,39.9F,32.0F,73%,30.34in,10.0mi,5.8mph,Clear,2015,10,18
2400,39.9F,28.9F,65%,30.33in,10.0mi,5.8mph,Clear,2015,10,18
100,44.1F,28.0F,53%,30.31in,10.0mi,6.9mph,Clear,2015,10,19
200,48.0F,27.0F,44%,30.29in,10.0mi,11.5mph,Clear,2015,10,19
300,48.9F,27.0F,43%,30.27in,10.0mi,16.1mph,Clear,2015,10,19
400,48.9F,27.0F,43%,30.27in,10.0mi,12.7mph,Clear,2015,10,19
500,48.0F,28.0F,46%,30.26in,10.0mi,10.4mph,Clear,2015,10,19
600,50.0F,27.0F,41%,30.23in,10.0mi,15.0mph,Clear,2015,10,19
700,52.0F,28.0F,40%,30.21in,10.0mi,16.1mph,Clear,2015,10,19
800,52.0F,28.0F,40%,30.20in,10.0mi,16.1mph,Clear,2015,10,19
900,54.0F,28.0F,37%,30.19in,10.0mi,21.9mph,Clear,2015,10,19
1000,57.0F,30.0F,36%,30.17in,10.0mi,20.7mph,Clear,2015,10,19
1100,59.0F,32.0F,36%,30.14in,10.0mi,16.1mph,Clear,2015,10,19
1200,64.0F,33.1F,31%,30.12in,10.0mi,18.4mph,Clear,2015,10,19
1300,69.1F,35.1F,29%,30.08in,10.0mi,16.1mph,Clear,2015,10,19
1400,70.0F,36.0F,29%,30.04in,10.0mi,20.7mph,Clear,2015,10,19
1500,71.1F,37.0F,29%,30.02in,10.0mi,12.7mph,Clear,2015,10,19
