Time,Temp,Dew Point,Humidity,Pressure,Visibility,Wind Speed,Conditions,Year,Month,Day
0900,52.0,33.1,0.49,30.26,10.0,9.2,Clear,2015,11,15
0930,55.0,33.1,0.43,30.26,10.0,10.4,Clear,2015,11,15
1000,55.0,33.1,0.43,30.26,10.0,10.4,Clear,2015,11,15
1030,57.0,34.0,0.42,30.25,10.0,12.7,Clear,2015,11,15
1100,57.0,34.0,0.42,30.25,10.0,12.7,Clear,2015,11,15
1130,61.0,35.1,0.38,30.23,10.0,10.4,Clear,2015,11,15
1200,61.0,35.1,0.38,30.23,10.0,10.4,Clear,2015,11,15
1230,63.0,34.0,0.34,30.21,10.0,15.0,Clear,2015,11,15
1300,63.0,34.0,0.34,30.21,10.0,15.0,Clear,2015,11,15
1330,64.0,32.0,0.3,30.19,10.0,15.0,Clear,2015,11,15
1400,64.0,32.0,0.3,30.19,10.0,15.0,Clear,2015,11,15
1430,64.0,30.9,0.29,30.18,10.0,9.2,Clear,2015,11,15
1500,64.0,30.9,0.29,30.18,10.0,9.2,Clear,2015,11,15
1530,61.0,33.1,0.35,30.18,10.0,10.4,Clear,2015,11,15
1600,61.0,33.1,0.35,30.18,10.0,10.4,Clear,2015,11,15
1630,55.9,33.1,0.42,30.18,10.0,6.9,Clear,2015,11,15
1700,55.9,33.1,0.42,30.18,10.0,6.9,Clear,2015,11,15
1730,52.0,34.0,0.5,30.19,10.0,5.8,Clear,2015,11,15
1800,52.0,34.0,0.5,30.19,10.0,5.8,Clear,2015,11,15
1830,46.9,34.0,0.61,30.19,10.0,6.9,Clear,2015,11,15
1900,46.9,34.0,0.61,30.19,10.0,6.9,Clear,2015,11,15
1930,53.1,35.1,0.5,30.18,10.0,9.2,Overcast,2015,11,15
2000,53.1,35.1,0.5,30.18,10.0,9.2,Overcast,2015,11,15
2030,53.1,35.1,0.5,30.19,10.0,10.4,Mostly Cloudy,2015,11,15
2100,53.1,35.1,0.5,30.19,10.0,10.4,Mostly Cloudy,2015,11,15
2130,55.0,34.0,0.45,30.19,10.0,13.8,Overcast,2015,11,15
2200,55.0,34.0,0.45,30.19,10.0,13.8,Overcast,2015,11,15
2230,54.0,34.0,0.47,30.19,10.0,11.5,Scattered Clouds,2015,11,15
2300,54.0,34.0,0.47,30.19,10.0,11.5,Scattered Clouds,2015,11,15
2330,54.0,34.0,0.47,30.18,10.0,9.2,Mostly Cloudy,2015,11,15
0000,54.0,33.1,0.45,30.18,10.0,9.2,Mostly Cloudy,2015,11,16
0030,54.0,33.1,0.45,30.18,10.0,9.2,Mostly Cloudy,2015,11,16
0100,54.0,33.1,0.45,30.18,10.0,9.2,Mostly Cloudy,2015,11,16
0130,51.1,34.0,0.52,30.17,10.0,5.8,Partly Cloudy,2015,11,16
0200,51.1,34.0,0.52,30.17,10.0,5.8,Partly Cloudy,2015,11,16
0230,52.0,35.1,0.53,30.17,10.0,9.2,Mostly Cloudy,2015,11,16
0300,52.0,35.1,0.53,30.17,10.0,9.2,Mostly Cloudy,2015,11,16
0330,50.0,35.1,0.57,30.17,10.0,6.9,Mostly Cloudy,2015,11,16
0400,50.0,35.1,0.57,30.17,10.0,6.9,Mostly Cloudy,2015,11,16
0430,46.0,37.0,0.71,30.17,10.0,6.9,Scattered Clouds,2015,11,16
0500,46.0,37.0,0.71,30.17,10.0,6.9,Scattered Clouds,2015,11,16
0530,48.0,36.0,0.63,30.15,10.0,4.6,Mostly Cloudy,2015,11,16
0600,48.0,36.0,0.63,30.15,10.0,4.6,Mostly Cloudy,2015,11,16
0630,46.9,36.0,0.66,30.16,10.0,6.9,Scattered Clouds,2015,11,16
0700,46.9,36.0,0.66,30.16,10.0,6.9,Scattered Clouds,2015,11,16
0730,50.0,35.1,0.57,30.16,10.0,9.2,Clear,2015,11,16
0800,50.0,35.1,0.57,30.16,10.0,9.2,Clear,2015,11,16
0830,53.1,35.1,0.5,30.16,10.0,11.5,Clear,2015,11,16
0900,53.1,35.1,0.5,30.16,10.0,11.5,Clear,2015,11,16
0930,55.9,35.1,0.45,30.15,10.0,13.8,Clear,2015,11,16
1000,55.9,35.1,0.45,30.15,10.0,13.8,Clear,2015,11,16
1030,57.9,34.0,0.41,30.14,10.0,17.3,Clear,2015,11,16
1100,57.9,34.0,0.41,30.14,10.0,17.3,Clear,2015,11,16
1130,57.0,35.1,0.44,30.11,10.0,15.0,Clear,2015,11,16
1200,57.0,35.1,0.44,30.11,10.0,15.0,Clear,2015,11,16
1230,57.0,35.1,0.44,30.10,10.0,12.7,Scattered Clouds,2015,11,16
1300,57.0,35.1,0.44,30.10,10.0,12.7,Scattered Clouds,2015,11,16
1330,54.0,39.0,0.57,30.10,10.0,10.4,Overcast,2015,11,16
1400,54.0,39.0,0.57,30.10,10.0,10.4,Overcast,2015,11,16
1430,54.0,36.0,0.51,30.11,10.0,13.8,Overcast,2015,11,16
1500,54.0,36.0,0.51,30.11,10.0,13.8,Overcast,2015,11,16
1530,52.0,39.0,0.61,30.11,10.0,16.1,Light Rain,2015,11,16
1600,52.0,39.0,0.61,30.11,10.0,16.1,Light Rain,2015,11,16
1630,51.1,42.1,0.71,30.12,10.0,17.3,Light Rain,2015,11,16
1700,50.0,42.1,0.74,30.11,10.0,17.3,Overcast,2015,11,16
1730,48.9,43.0,0.8,30.13,10.0,11.5,Overcast,2015,11,16
1800,48.9,43.0,0.8,30.13,10.0,11.5,Overcast,2015,11,16
1830,48.0,43.0,0.83,30.13,10.0,12.7,Overcast,2015,11,16
1900,48.0,44.1,0.86,30.12,10.0,11.5,Overcast,2015,11,16
1930,48.0,44.1,0.86,30.12,10.0,12.7,Light Rain,2015,11,16
2000,48.0,44.1,0.86,30.12,10.0,12.7,Light Rain,2015,11,16
2030,48.0,45.0,0.89,30.10,9.0,12.7,Light Rain,2015,11,16
2100,48.0,45.0,0.89,30.10,9.0,12.7,Light Rain,2015,11,16
2130,48.0,45.0,0.89,30.09,10.0,11.5,Overcast,2015,11,16
2200,48.0,45.0,0.89,30.09,10.0,11.5,Overcast,2015,11,16
2230,48.0,46.0,0.93,30.08,4.0,10.4,Overcast,2015,11,16
2300,48.0,46.0,0.93,30.08,4.0,10.4,Overcast,2015,11,16
2330,48.0,46.9,0.96,30.07,2.5,9.2,Overcast,2015,11,16
0000,48.0,46.9,0.96,30.05,4.0,8.1,Overcast,2015,11,17
0000,48.0,46.9,0.96,30.05,4.0,8.1,Overcast,2015,11,17
0030,48.0,46.9,0.96,30.06,7.0,8.1,Overcast,2015,11,17
0100,48.0,46.9,0.96,30.06,7.0,8.1,Overcast,2015,11,17
0130,48.9,46.9,0.93,30.07,8.0,6.9,Overcast,2015,11,17
0200,48.9,46.9,0.93,30.05,6.0,8.1,Overcast,2015,11,17
0230,48.9,46.9,0.93,30.05,10.0,10.4,Overcast,2015,11,17
0300,48.9,46.9,0.93,30.04,7.0,10.4,Overcast,2015,11,17
0330,50.0,46.9,0.89,30.04,10.0,10.4,Overcast,2015,11,17
0400,50.0,46.9,0.89,30.04,10.0,10.4,Overcast,2015,11,17
0430,50.0,46.9,0.89,30.03,10.0,12.7,Overcast,2015,11,17
0500,50.0,46.9,0.89,30.02,10.0,10.4,Overcast,2015,11,17
0530,51.1,46.9,0.86,30.01,10.0,11.5,Overcast,2015,11,17
0600,51.1,46.9,0.86,30.01,10.0,11.5,Overcast,2015,11,17
0630,51.1,46.9,0.86,30.00,10.0,11.5,Mostly Cloudy,2015,11,17
0700,51.1,46.9,0.86,29.99,10.0,10.4,Mostly Cloudy,2015,11,17
0730,52.0,48.0,0.86,29.99,10.0,11.5,Mostly Cloudy,2015,11,17
0800,52.0,48.0,0.86,29.99,10.0,11.5,Mostly Cloudy,2015,11,17
0830,53.1,48.0,0.83,29.97,10.0,13.8,Scattered Clouds,2015,11,17
0900,53.1,48.0,0.83,29.97,10.0,13.8,Scattered Clouds,2015,11,17
0930,55.0,48.0,0.77,29.95,10.0,15.0,Overcast,2015,11,17
1000,55.0,48.0,0.77,29.94,10.0,15.0,Overcast,2015,11,17
1030,55.9,48.0,0.75,29.93,10.0,19.6,Overcast,2015,11,17
1100,55.9,48.0,0.75,29.93,10.0,19.6,Overcast,2015,11,17
1130,55.9,50.0,0.8,29.89,10.0,13.8,Light Rain,2015,11,17
1200,55.9,50.0,0.8,29.88,10.0,16.1,Light Rain,2015,11,17
1230,55.0,52.0,0.89,29.86,3.0,11.5,Light Rain,2015,11,17
1300,55.0,53.1,0.93,29.82,2.0,13.8,Rain,2015,11,17
1330,55.4,53.6,0.94,29.82,1.5,13.8,Rain,2015,11,17
1400,55.0,53.1,0.93,29.82,2.0,12.7,Rain,2015,11,17
1430,55.9,54.0,0.93,29.80,5.0,20.7,Light Rain,2015,11,17
1500,55.9,54.0,0.93,29.79,10.0,15.0,Overcast,2015,11,17
1530,57.0,55.0,0.93,29.78,10.0,12.7,Overcast,2015,11,17
1600,57.0,55.0,0.93,29.78,10.0,12.7,Overcast,2015,11,17
1630,57.9,55.0,0.9,29.78,10.0,17.3,Light Rain,2015,11,17
1700,57.9,55.0,0.9,29.78,10.0,17.3,Light Rain,2015,11,17
1730,57.9,55.0,0.9,29.78,10.0,20.7,Overcast,2015,11,17
1800,57.9,55.0,0.9,29.78,10.0,20.7,Overcast,2015,11,17
1830,57.9,54.0,0.87,29.76,10.0,16.1,Overcast,2015,11,17
1900,57.9,54.0,0.87,29.76,10.0,16.1,Overcast,2015,11,17
1930,59.0,52.0,0.78,29.77,10.0,19.6,Overcast,2015,11,17
2000,59.0,52.0,0.78,29.77,10.0,19.6,Overcast,2015,11,17
2030,59.0,52.0,0.78,29.75,10.0,18.4,Clear,2015,11,17
2100,59.0,52.0,0.78,29.75,10.0,18.4,Clear,2015,11,17
2130,61.0,52.0,0.72,29.72,10.0,19.6,Partly Cloudy,2015,11,17
2200,61.0,52.0,0.72,29.72,10.0,19.6,Partly Cloudy,2015,11,17
2230,61.0,52.0,0.72,29.70,10.0,18.4,Mostly Cloudy,2015,11,17
2300,61.0,52.0,0.72,29.70,10.0,18.4,Mostly Cloudy,2015,11,17
2330,61.0,51.1,0.7,29.69,10.0,20.7,Overcast,2015,11,17
0000,57.9,51.1,0.78,29.68,10.0,21.9,Light Rain,2015,11,18
0030,57.9,51.1,0.78,29.68,10.0,21.9,Light Rain,2015,11,18
0100,57.9,51.1,0.78,29.68,10.0,21.9,Light Rain,2015,11,18
0130,57.9,52.0,0.81,29.65,10.0,19.6,Mostly Cloudy,2015,11,18
0200,57.9,52.0,0.81,29.65,10.0,19.6,Mostly Cloudy,2015,11,18
0230,59.0,51.1,0.75,29.64,10.0,20.7,Light Rain,2015,11,18
0300,59.0,51.1,0.75,29.64,10.0,20.7,Light Rain,2015,11,18
0330,57.0,53.1,0.87,29.62,10.0,17.3,Light Rain,2015,11,18
0400,57.0,53.1,0.87,29.62,10.0,17.3,Light Rain,2015,11,18
0430,57.0,55.0,0.93,29.60,3.0,19.6,Rain,2015,11,18
0500,57.0,55.0,0.93,29.60,3.0,19.6,Rain,2015,11,18
0530,59.0,55.0,0.87,29.53,10.0,23.0,Overcast,2015,11,18
0600,59.0,55.0,0.87,29.53,10.0,23.0,Overcast,2015,11,18
0630,60.1,55.0,0.83,29.51,10.0,18.4,Mostly Cloudy,2015,11,18
0700,60.1,55.0,0.83,29.51,10.0,18.4,Mostly Cloudy,2015,11,18
0730,62.1,55.0,0.78,29.51,10.0,27.6,Overcast,2015,11,18
0800,61.0,55.9,0.83,29.50,10.0,21.9,Overcast,2015,11,18
0830,60.1,55.9,0.86,29.51,5.0,21.9,Light Rain,2015,11,18
0900,60.1,55.9,0.86,29.52,9.0,19.6,Light Rain,2015,11,18
0930,60.1,54.0,0.8,29.50,10.0,21.9,Overcast,2015,11,18
1000,60.1,54.0,0.8,29.50,10.0,21.9,Overcast,2015,11,18
1030,60.1,48.9,0.67,29.49,10.0,20.7,Overcast,2015,11,18
1100,60.1,48.9,0.67,29.49,10.0,20.7,Overcast,2015,11,18
1130,60.1,46.0,0.6,29.46,10.0,18.4,Clear,2015,11,18
1200,60.1,46.0,0.6,29.46,10.0,18.4,Clear,2015,11,18
1230,60.1,44.1,0.55,29.46,10.0,27.6,Scattered Clouds,2015,11,18
1300,60.1,44.1,0.55,29.46,10.0,27.6,Scattered Clouds,2015,11,18
1330,57.9,44.1,0.6,29.47,10.0,23.0,Scattered Clouds,2015,11,18
1400,57.9,44.1,0.6,29.47,10.0,23.0,Scattered Clouds,2015,11,18
1430,57.0,45.0,0.64,29.46,10.0,18.4,Scattered Clouds,2015,11,18
1500,57.0,45.0,0.64,29.46,10.0,18.4,Scattered Clouds,2015,11,18
1530,57.0,45.0,0.64,29.49,10.0,17.3,Mostly Cloudy,2015,11,18
1600,57.0,45.0,0.64,29.49,10.0,17.3,Mostly Cloudy,2015,11,18
1630,55.9,44.1,0.64,29.52,10.0,19.6,Mostly Cloudy,2015,11,18
1700,55.9,44.1,0.64,29.52,10.0,19.6,Mostly Cloudy,2015,11,18
1730,55.9,43.0,0.62,29.55,10.0,17.3,Overcast,2015,11,18
1800,55.9,43.0,0.62,29.55,10.0,17.3,Overcast,2015,11,18
1830,52.0,41.0,0.66,29.58,10.0,12.7,Mostly Cloudy,2015,11,18
1900,52.0,41.0,0.66,29.58,10.0,12.7,Mostly Cloudy,2015,11,18
1930,50.0,37.9,0.63,29.61,10.0,10.4,Clear,2015,11,18
2000,50.0,37.9,0.63,29.61,10.0,10.4,Clear,2015,11,18
2030,48.9,37.9,0.66,29.62,10.0,10.4,Scattered Clouds,2015,11,18
2100,48.9,37.9,0.66,29.62,10.0,10.4,Scattered Clouds,2015,11,18
2130,48.9,39.0,0.69,29.63,10.0,10.4,Overcast,2015,11,18
2200,48.9,39.0,0.69,29.63,10.0,10.4,Overcast,2015,11,18
2230,48.9,39.0,0.69,29.64,10.0,13.8,Overcast,2015,11,18
2300,48.9,39.0,0.69,29.64,10.0,15.0,Overcast,2015,11,18
2330,48.2,39.2,0.71,29.67,10.0,19.6,Overcast,2015,11,18
0000,46.9,37.9,0.71,29.66,10.0,10.4,Partly Cloudy,2015,11,19
0030,46.9,37.9,0.71,29.66,10.0,10.4,Partly Cloudy,2015,11,19
0100,46.9,37.9,0.71,29.66,10.0,10.4,Partly Cloudy,2015,11,19
0130,46.0,37.9,0.73,29.68,10.0,13.8,Clear,2015,11,19
0200,46.0,37.9,0.73,29.68,10.0,13.8,Clear,2015,11,19
0230,45.0,37.9,0.76,29.69,10.0,12.7,Scattered Clouds,2015,11,19
0300,45.0,39.0,0.8,29.69,10.0,11.5,Mostly Cloudy,2015,11,19
0330,46.0,39.0,0.76,29.71,10.0,13.8,Overcast,2015,11,19
0400,45.0,39.9,0.82,29.70,10.0,13.8,Light Rain,2015,11,19
0430,45.0,39.9,0.82,29.73,10.0,12.7,Overcast,2015,11,19
0500,45.0,39.9,0.82,29.72,10.0,11.5,Overcast,2015,11,19
0530,45.0,37.9,0.76,29.73,10.0,17.3,Mostly Cloudy,2015,11,19
0600,45.0,35.1,0.68,29.75,10.0,16.1,Mostly Cloudy,2015,11,19
0630,42.1,28.9,0.6,29.79,10.0,17.3,Partly Cloudy,2015,11,19
0700,42.1,28.9,0.6,29.79,10.0,17.3,Partly Cloudy,2015,11,19
0730,41.0,27.0,0.57,29.84,10.0,18.4,Clear,2015,11,19
0800,41.0,27.0,0.57,29.84,10.0,18.4,Clear,2015,11,19
0830,41.0,27.0,0.57,29.87,10.0,21.9,Clear,2015,11,19
0900,41.0,27.0,0.57,29.87,10.0,21.9,Clear,2015,11,19
0930,41.0,24.1,0.51,29.91,10.0,18.4,Clear,2015,11,19
1000,41.0,24.1,0.51,29.91,10.0,18.4,Clear,2015,11,19
1230,42.1,18.0,0.38,29.92,10.0,24.2,Clear,2015,11,19
1300,42.1,18.0,0.38,29.92,10.0,24.2,Clear,2015,11,19
1330,42.1,16.0,0.35,29.96,10.0,27.6,Partly Cloudy,2015,11,19
1400,42.1,16.0,0.35,29.96,10.0,27.6,Partly Cloudy,2015,11,19
1430,42.1,19.0,0.4,29.98,10.0,21.9,Mostly Cloudy,2015,11,19
1500,42.1,19.0,0.4,29.98,10.0,21.9,Mostly Cloudy,2015,11,19
1530,41.0,18.0,0.4,30.00,10.0,15.0,Mostly Cloudy,2015,11,19
1600,41.0,18.0,0.4,30.00,10.0,15.0,Mostly Cloudy,2015,11,19
1630,39.9,17.1,0.4,30.03,10.0,18.4,Clear,2015,11,19
1700,39.9,17.1,0.4,30.03,10.0,18.4,Clear,2015,11,19
1730,39.0,18.0,0.43,30.06,10.0,16.1,Clear,2015,11,19
1800,39.0,18.0,0.43,30.06,10.0,16.1,Clear,2015,11,19
1830,37.9,19.0,0.47,30.08,10.0,11.5,Clear,2015,11,19
1900,37.9,19.0,0.47,30.08,10.0,11.5,Clear,2015,11,19
1930,37.0,19.9,0.5,30.09,10.0,12.7,Clear,2015,11,19
2000,37.0,19.9,0.5,30.09,10.0,12.7,Clear,2015,11,19
2030,37.0,19.9,0.5,30.10,10.0,10.4,Clear,2015,11,19
2100,37.0,19.9,0.5,30.10,10.0,10.4,Clear,2015,11,19
2130,36.0,19.9,0.52,30.11,10.0,11.5,Clear,2015,11,19
2200,36.0,19.9,0.52,30.11,10.0,11.5,Clear,2015,11,19
2230,36.0,18.0,0.48,30.10,10.0,11.5,Clear,2015,11,19
2300,36.0,18.0,0.48,30.10,10.0,11.5,Clear,2015,11,19
2330,36.0,17.1,0.46,30.12,10.0,13.8,Clear,2015,11,19
0000,36.0,16.0,0.44,30.14,10.0,11.5,Clear,2015,11,20
0030,36.0,16.0,0.44,30.14,10.0,11.5,Clear,2015,11,20
0100,36.0,16.0,0.44,30.14,10.0,11.5,Clear,2015,11,20
0130,35.1,17.1,0.48,30.17,10.0,12.7,Clear,2015,11,20
0200,35.1,17.1,0.48,30.17,10.0,12.7,Clear,2015,11,20
0230,34.0,15.1,0.46,30.18,10.0,8.1,Clear,2015,11,20
0300,34.0,15.1,0.46,30.18,10.0,8.1,Clear,2015,11,20
0330,33.1,17.1,0.52,30.19,10.0,9.2,Clear,2015,11,20
0400,33.1,17.1,0.52,30.19,10.0,9.2,Clear,2015,11,20
0430,33.1,16.0,0.5,30.20,10.0,10.4,Clear,2015,11,20
0500,33.1,16.0,0.5,30.20,10.0,10.4,Clear,2015,11,20
0530,32.0,16.0,0.52,30.23,10.0,5.8,Clear,2015,11,20
0600,32.0,16.0,0.52,30.23,10.0,5.8,Clear,2015,11,20
0630,30.9,17.1,0.57,30.25,10.0,8.1,Clear,2015,11,20
0700,30.9,17.1,0.57,30.25,10.0,8.1,Clear,2015,11,20
0730,34.0,15.1,0.46,30.28,10.0,9.2,Clear,2015,11,20
0800,34.0,15.1,0.46,30.28,10.0,9.2,Clear,2015,11,20
0830,36.0,12.9,0.39,30.28,10.0,10.4,Clear,2015,11,20
0900,36.0,12.9,0.39,30.28,10.0,10.4,Clear,2015,11,20
0930,39.0,12.0,0.33,30.30,10.0,9.2,Clear,2015,11,20
1000,39.0,12.0,0.33,30.30,10.0,9.2,Clear,2015,11,20
1030,39.0,14.0,0.36,30.31,10.0,10.4,Clear,2015,11,20
1100,39.0,14.0,0.36,30.31,10.0,10.4,Clear,2015,11,20
1130,41.0,15.1,0.35,30.29,10.0,12.7,Partly Cloudy,2015,11,20
1200,41.0,15.1,0.35,30.29,10.0,12.7,Partly Cloudy,2015,11,20
1230,41.0,15.1,0.35,30.27,10.0,8.1,Partly Cloudy,2015,11,20
1300,41.0,15.1,0.35,30.27,10.0,8.1,Partly Cloudy,2015,11,20
1330,41.0,14.0,0.33,30.27,10.0,6.9,Clear,2015,11,20
1400,41.0,14.0,0.33,30.27,10.0,6.9,Clear,2015,11,20
1430,39.9,14.0,0.35,30.26,10.0,8.1,Overcast,2015,11,20
1500,39.9,14.0,0.35,30.26,10.0,8.1,Overcast,2015,11,20
1530,39.0,17.1,0.41,30.26,10.0,5.8,Overcast,2015,11,20
1600,39.0,17.1,0.41,30.26,10.0,5.8,Overcast,2015,11,20
1630,39.0,18.0,0.43,30.25,10.0,5.8,Overcast,2015,11,20
1700,39.0,18.0,0.43,30.25,10.0,5.8,Overcast,2015,11,20
1730,37.9,19.0,0.47,30.25,10.0,6.9,Overcast,2015,11,20
1800,37.9,19.0,0.47,30.25,10.0,6.9,Overcast,2015,11,20
1830,37.9,21.9,0.53,30.27,10.0,8.1,Overcast,2015,11,20
1900,36.0,25.0,0.64,30.25,5.0,4.6,Light Snow,2015,11,20
1930,33.1,30.9,0.92,30.27,2.0,5.8,Light Snow,2015,11,20
2000,32.0,32.0,1.0,30.27,0.8,4.6,Light Snow,2015,11,20
2030,32.0,32.0,1.0,30.31,0.5,5.8,Snow,2015,11,20
2100,32.0,32.0,1.0,30.29,0.5,6.9,Snow,2015,11,20
2130,32.0,32.0,1.0,30.29,0.8,0.0,Light Snow,2015,11,20
2200,32.0,30.9,0.96,30.30,0.5,4.6,Snow,2015,11,20
2230,32.0,30.2,0.93,30.28,1.0,5.8,Light Snow,2015,11,20
2300,32.0,30.9,0.96,30.27,1.8,3.5,Light Snow,2015,11,20
2330,32.0,32.0,1.0,30.26,3.0,3.5,Light Snow,2015,11,20
0000,32.0,32.0,1.0,30.25,1.5,3.5,Light Snow,2015,11,21
0000,32.0,32.0,1.0,30.25,1.5,3.5,Light Snow,2015,11,21
0030,32.0,32.0,1.0,30.24,2.0,3.5,Light Snow,2015,11,21
0100,33.1,32.0,0.96,30.21,3.0,5.8,Light Snow,2015,11,21
0130,33.1,32.0,0.96,30.21,2.5,4.6,Light Snow,2015,11,21
0200,33.1,32.0,0.96,30.20,2.5,4.6,Light Snow,2015,11,21
0230,33.1,32.0,0.96,30.19,7.0,0.0,Light Snow,2015,11,21
0300,33.1,32.0,0.96,30.15,2.5,4.6,Light Snow,2015,11,21
0330,33.1,32.0,0.96,30.14,3.0,4.6,Light Snow,2015,11,21
0400,33.1,32.0,0.96,30.14,1.8,3.5,Light Snow,2015,11,21
0430,33.1,32.0,0.96,30.13,1.5,4.6,Light Snow,2015,11,21
0500,33.1,32.0,0.96,30.13,1.5,4.6,Light Snow,2015,11,21
0530,33.1,32.0,0.96,30.10,1.5,4.6,Light Snow,2015,11,21
0600,33.1,32.0,0.96,30.08,2.0,4.6,Light Snow,2015,11,21
0630,33.1,32.0,0.96,30.06,2.5,4.6,Light Snow,2015,11,21
0700,33.1,32.0,0.96,30.07,1.2,4.6,Light Snow,2015,11,21
0730,32.0,32.0,1.0,30.09,1.0,4.6,Light Snow,2015,11,21
0800,32.0,32.0,1.0,30.09,1.0,4.6,Light Snow,2015,11,21
0830,32.0,32.0,1.0,30.04,0.5,5.8,Snow,2015,11,21
0900,33.1,32.0,0.96,30.02,1.0,3.5,Light Snow,2015,11,21
0930,33.1,32.0,0.96,30.04,2.5,5.8,Light Snow,2015,11,21
1000,32.0,32.0,1.0,30.02,0.5,5.8,Snow,2015,11,21
1030,32.0,32.0,1.0,30.00,0.5,5.8,Snow,2015,11,21
1100,32.0,32.0,1.0,30.00,0.5,5.8,Snow,2015,11,21
1130,30.9,30.0,0.96,29.95,0.2,16.1,Snow,2015,11,21
1200,28.9,28.9,1.0,29.96,0.2,18.4,Heavy Snow,2015,11,21
1230,28.9,28.0,0.96,29.97,0.2,19.6,Heavy Snow,2015,11,21
1300,28.9,28.0,0.96,29.97,0.2,16.1,Heavy Snow,2015,11,21
1330,28.9,27.0,0.92,29.99,0.2,18.4,Snow,2015,11,21
1400,28.9,27.0,0.92,29.97,0.2,20.7,Light Snow,2015,11,21
1430,28.9,26.1,0.89,29.98,5.0,19.6,Overcast,2015,11,21
1500,28.9,26.1,0.89,30.00,3.0,16.1,Light Snow,2015,11,21
1530,28.0,25.0,0.88,30.01,6.0,17.3,Light Snow,2015,11,21
1600,28.0,25.0,0.88,30.02,1.5,16.1,Light Snow,2015,11,21
1630,27.0,25.0,0.92,30.04,1.8,16.1,Light Snow,2015,11,21
1700,27.0,24.1,0.89,30.05,5.0,16.1,Mostly Cloudy,2015,11,21
1730,27.0,19.9,0.75,30.10,10.0,16.1,Mostly Cloudy,2015,11,21
1800,27.0,19.9,0.75,30.10,10.0,16.1,Mostly Cloudy,2015,11,21
1830,26.1,19.0,0.75,30.12,10.0,12.7,Clear,2015,11,21
1900,26.1,19.0,0.75,30.12,10.0,12.7,Clear,2015,11,21
1930,24.1,18.0,0.77,30.13,10.0,9.2,Clear,2015,11,21
2000,24.1,18.0,0.77,30.13,10.0,9.2,Clear,2015,11,21
2030,21.9,17.1,0.82,30.14,10.0,10.4,Clear,2015,11,21
2100,21.9,17.1,0.82,30.14,10.0,10.4,Clear,2015,11,21
2130,21.0,15.1,0.78,30.15,10.0,12.7,Clear,2015,11,21
2200,21.0,15.1,0.78,30.15,10.0,12.7,Clear,2015,11,21
2230,19.9,14.0,0.78,30.17,10.0,11.5,Clear,2015,11,21
2300,19.9,14.0,0.78,30.17,10.0,11.5,Clear,2015,11,21
2330,18.0,12.9,0.81,30.19,9.0,9.2,Clear,2015,11,21
0000,17.1,12.0,0.81,30.18,10.0,4.6,Clear,2015,11,22
0030,17.1,12.0,0.81,30.18,10.0,4.6,Clear,2015,11,22
0100,17.1,12.0,0.81,30.18,10.0,4.6,Clear,2015,11,22
0130,16.0,10.9,0.81,30.20,10.0,4.6,Clear,2015,11,22
0200,16.0,10.9,0.81,30.20,10.0,4.6,Clear,2015,11,22
0230,15.1,10.9,0.84,30.21,10.0,3.5,Clear,2015,11,22
0300,15.1,10.9,0.84,30.21,10.0,3.5,Clear,2015,11,22
0330,14.0,10.0,0.84,30.22,10.0,4.6,Clear,2015,11,22
0400,14.0,10.0,0.84,30.22,10.0,4.6,Clear,2015,11,22
0430,12.9,9.0,0.84,30.24,10.0,3.5,Clear,2015,11,22
0500,12.9,9.0,0.84,30.24,10.0,3.5,Clear,2015,11,22
0530,12.0,9.0,0.88,30.25,10.0,4.6,Clear,2015,11,22
0600,12.0,9.0,0.88,30.25,10.0,4.6,Clear,2015,11,22
0630,12.0,9.0,0.88,30.25,10.0,0.0,Clear,2015,11,22
0700,12.0,9.0,0.88,30.25,10.0,0.0,Clear,2015,11,22
0730,12.0,10.0,0.92,30.25,10.0,3.5,Clear,2015,11,22
0800,12.0,10.0,0.92,30.25,10.0,3.5,Clear,2015,11,22
0830,16.0,12.0,0.84,30.25,10.0,3.5,Scattered Clouds,2015,11,22
0900,16.0,12.0,0.84,30.25,10.0,3.5,Scattered Clouds,2015,11,22
0930,19.0,16.0,0.88,30.25,10.0,5.8,Partly Cloudy,2015,11,22
1000,19.0,16.0,0.88,30.25,10.0,5.8,Partly Cloudy,2015,11,22
1030,24.1,16.0,0.71,30.24,10.0,8.1,Clear,2015,11,22
1100,24.1,16.0,0.71,30.24,10.0,8.1,Clear,2015,11,22
1130,26.1,17.1,0.69,30.21,10.0,6.9,Clear,2015,11,22
1200,26.1,17.1,0.69,30.21,10.0,6.9,Clear,2015,11,22
1230,26.1,16.0,0.66,30.19,10.0,9.2,Mostly Cloudy,2015,11,22
1300,26.1,16.0,0.66,30.19,10.0,9.2,Mostly Cloudy,2015,11,22
1330,26.1,14.0,0.6,30.16,10.0,9.2,Partly Cloudy,2015,11,22
1400,26.1,14.0,0.6,30.16,10.0,9.2,Partly Cloudy,2015,11,22
1430,26.1,17.1,0.69,30.15,10.0,10.4,Overcast,2015,11,22
1500,26.1,17.1,0.69,30.15,10.0,10.4,Overcast,2015,11,22
1530,25.0,18.0,0.75,30.14,10.0,12.7,Overcast,2015,11,22
1600,25.0,18.0,0.75,30.14,10.0,12.7,Overcast,2015,11,22
1630,24.1,15.1,0.69,30.13,10.0,11.5,Overcast,2015,11,22
