Time,Temp,Dew Point,Humidity,Pressure,Visibility,Wind Speed,Conditions,Year,Month,Day
100,55,50,0.83,30.18,10,0,Clear,2015,8,27
130,54,50,0.86,30.17,10,0,Clear,2015,8,27
200,54,50,0.86,30.17,10,0,Clear,2015,8,27
230,53.1,50,0.89,30.17,10,0,Clear,2015,8,27
300,53.1,50,0.89,30.17,10,0,Clear,2015,8,27
330,53.1,48.9,0.86,30.18,10,0,Clear,2015,8,27
400,53.1,48.9,0.86,30.18,10,0,Clear,2015,8,27
430,51.1,46.9,0.86,30.18,10,0,Clear,2015,8,27
500,51.1,46.9,0.86,30.18,10,0,Clear,2015,8,27
530,51.1,48,0.89,30.21,10,0,Clear,2015,8,27
600,51.1,48,0.89,30.21,10,0,Clear,2015,8,27
630,52,48,0.86,30.22,10,0,Clear,2015,8,27
700,52,48,0.86,30.22,10,0,Clear,2015,8,27
730,57.9,53.1,0.84,30.24,9,3.5,Clear,2015,8,27
800,57.9,53.1,0.84,30.24,9,3.5,Clear,2015,8,27
830,62.1,53.1,0.72,30.22,10,0,Clear,2015,8,27
900,62.1,53.1,0.72,30.22,10,0,Clear,2015,8,27
930,66,52,0.6,30.22,10,4.6,Clear,2015,8,27
1000,66,52,0.6,30.22,10,4.6,Clear,2015,8,27
1130,68,51.1,0.55,30.2,10,0,Mostly Cloudy,2015,8,27
1200,68,51.1,0.55,30.2,10,0,Mostly Cloudy,2015,8,27
1230,71.1,52,0.51,30.19,10,0,Mostly Cloudy,2015,8,27
1300,71.1,52,0.51,30.19,10,0,Mostly Cloudy,2015,8,27
1330,73.9,51.1,0.45,30.19,10,0,Clear,2015,8,27
1400,73.9,51.1,0.45,30.19,10,0,Clear,2015,8,27
1430,73,53.1,0.49,30.16,10,6.9,Partly Cloudy,2015,8,27
1500,73,53.1,0.49,30.16,10,6.9,Partly Cloudy,2015,8,27
1530,72,53.1,0.51,30.15,10,9.2,Clear,2015,8,27
1600,72,53.1,0.51,30.15,10,9.2,Clear,2015,8,27
1630,71.1,52,0.51,30.15,10,9.2,Clear,2015,8,27
1700,71.1,52,0.51,30.15,10,9.2,Clear,2015,8,27
1730,69.1,51.1,0.53,30.14,10,8.1,Clear,2015,8,27
1800,69.1,51.1,0.53,30.14,10,8.1,Clear,2015,8,27
1830,68,51.1,0.55,30.14,10,6.9,Clear,2015,8,27
1900,68,51.1,0.55,30.14,10,6.9,Clear,2015,8,27
1930,66,53.1,0.63,30.14,10,3.5,Clear,2015,8,27
2000,66,53.1,0.63,30.14,10,3.5,Clear,2015,8,27
2030,64,55,0.73,30.14,10,0,Clear,2015,8,27
2100,64,55,0.73,30.14,10,0,Clear,2015,8,27
2130,62.1,55,0.78,30.15,10,0,Clear,2015,8,27
2200,62.1,55,0.78,30.15,10,0,Clear,2015,8,27
2230,59,54,0.83,30.15,9,0,Clear,2015,8,27
2300,59,54,0.83,30.15,9,0,Clear,2015,8,27
2330,60.1,54,0.8,30.14,9,0,Clear,2015,8,27
0,57.9,53.1,0.84,30.15,8,0,Clear,2015,8,28
30,57.9,53.1,0.84,30.15,8,0,Clear,2015,8,28
100,57.9,53.1,0.84,30.15,8,0,Clear,2015,8,28
130,57,53.1,0.87,30.13,7,0,Clear,2015,8,28
200,57,53.1,0.87,30.13,7,0,Clear,2015,8,28
230,57,54,0.89,30.14,7,0,Clear,2015,8,28
300,57,54,0.89,30.14,7,0,Clear,2015,8,28
330,55.9,52,0.87,30.13,7,0,Clear,2015,8,28
400,55.9,52,0.87,30.13,7,0,Clear,2015,8,28
430,55.9,53.1,0.9,30.12,8,0,Clear,2015,8,28
500,55.9,53.1,0.9,30.12,8,0,Clear,2015,8,28
530,55.9,53.1,0.9,30.13,7,0,Clear,2015,8,28
600,55.9,53.1,0.9,30.13,7,0,Clear,2015,8,28
630,57.9,54,0.87,30.14,6,0,Clear,2015,8,28
700,57.9,54,0.87,30.14,6,0,Clear,2015,8,28
730,62.1,55.9,0.8,30.15,8,0,Clear,2015,8,28
800,62.1,55.9,0.8,30.15,8,0,Clear,2015,8,28
830,66.9,57.9,0.73,30.15,10,0,Clear,2015,8,28
900,66.9,57.9,0.73,30.15,10,0,Clear,2015,8,28
930,71.1,57.9,0.63,30.15,10,0,Clear,2015,8,28
1000,71.1,57.9,0.63,30.15,10,0,Clear,2015,8,28
1030,73,57.9,0.59,30.15,10,8.1,Clear,2015,8,28
1100,73,57.9,0.59,30.15,10,8.1,Clear,2015,8,28
1130,73,57.9,0.59,30.15,10,9.2,Clear,2015,8,28
1200,73,57.9,0.59,30.15,10,9.2,Clear,2015,8,28
1230,72,57.9,0.61,30.14,10,8.1,Scattered Clouds,2015,8,28
1300,72,57.9,0.61,30.14,10,8.1,Scattered Clouds,2015,8,28
1330,72,57.9,0.61,30.13,10,5.8,Mostly Cloudy,2015,8,28
1400,72,57.9,0.61,30.13,10,5.8,Mostly Cloudy,2015,8,28
1430,72,57.9,0.61,30.12,10,4.6,Clear,2015,8,28
1500,72,57.9,0.61,30.12,10,4.6,Clear,2015,8,28
1530,72,57.9,0.61,30.1,10,4.6,Clear,2015,8,28
1600,72,57.9,0.61,30.1,10,4.6,Clear,2015,8,28
1630,72,57.9,0.61,30.09,10,3.5,Partly Cloudy,2015,8,28
1700,72,57.9,0.61,30.09,10,3.5,Partly Cloudy,2015,8,28
1730,72,59,0.64,30.08,10,3.5,Overcast,2015,8,28
1800,72,59,0.64,30.08,10,3.5,Overcast,2015,8,28
1830,70,59,0.68,30.07,10,3.5,Clear,2015,8,28
1900,70,59,0.68,30.07,10,3.5,Clear,2015,8,28
1930,69.1,60.1,0.73,30.07,10,0,Partly Cloudy,2015,8,28
2000,69.1,60.1,0.73,30.07,10,0,Partly Cloudy,2015,8,28
2030,68,61,0.78,30.09,10,4.6,Mostly Cloudy,2015,8,28
2100,68,61,0.78,30.09,10,4.6,Mostly Cloudy,2015,8,28
2130,69.1,62.1,0.78,30.08,10,5.8,Mostly Cloudy,2015,8,28
2200,69.1,62.1,0.78,30.08,10,5.8,Mostly Cloudy,2015,8,28
2230,68,63,0.84,30.09,10,5.8,Overcast,2015,8,28
2300,68,63,0.84,30.09,10,5.8,Overcast,2015,8,28
2330,68,63,0.84,30.09,10,0,Mostly Cloudy,2015,8,28
0,66.9,63,0.87,30.09,10,3.5,Mostly Cloudy,2015,8,29
30,66.9,63,0.87,30.09,10,3.5,Mostly Cloudy,2015,8,29
100,66.9,63,0.87,30.09,10,3.5,Mostly Cloudy,2015,8,29
130,66.9,63,0.87,30.07,9,0,Mostly Cloudy,2015,8,29
200,66.9,63,0.87,30.07,9,0,Mostly Cloudy,2015,8,29
230,68,62.1,0.81,30.05,10,4.6,Overcast,2015,8,29
300,68,62.1,0.81,30.05,10,4.6,Overcast,2015,8,29
330,64.9,62.1,0.9,30.04,7,0,Light Rain,2015,8,29
400,64.9,62.1,0.9,30.04,7,0,Light Rain,2015,8,29
430,64.9,61,0.87,30.05,6,6.9,Light Rain,2015,8,29
500,64.9,61,0.87,30.05,6,6.9,Light Rain,2015,8,29
530,64,61,0.9,30.04,5,3.5,Rain,2015,8,29
600,64,61,0.9,30.04,5,3.5,Rain,2015,8,29
630,63,61,0.93,30.04,5,5.8,Light Rain,2015,8,29
700,63,61,0.93,30.05,5,3.5,Light Rain,2015,8,29
730,64.4,62.6,0.94,30.08,1.8,0,Light Rain,2015,8,29
800,64,62.1,0.93,30.08,2.5,8.1,Light Rain,2015,8,29
830,63,61,0.93,30.08,2.5,5.8,Light Rain,2015,8,29
900,63,62.1,0.97,30.05,3,4.6,Light Rain,2015,8,29
930,64,62.1,0.93,30.04,5,4.6,Overcast,2015,8,29
1000,64,62.1,0.93,30.04,5,4.6,Overcast,2015,8,29
1030,64.9,63,0.93,30.05,3,8.1,Light Rain,2015,8,29
1100,64.9,63,0.93,30.05,2.5,8.1,Light Rain,2015,8,29
1130,66,64,0.93,30.04,4,9.2,Light Rain,2015,8,29
1200,66,64,0.93,30.04,4,9.2,Light Rain,2015,8,29
1230,68,64.9,0.9,30.02,5,0,Overcast,2015,8,29
1300,68,64.9,0.9,30.02,5,0,Overcast,2015,8,29
1330,70,64.9,0.84,30.02,6,9.2,Haze,2015,8,29
1400,70,64.9,0.84,30.02,8,8.1,Overcast,2015,8,29
1430,69.1,64,0.84,30.01,10,5.8,Overcast,2015,8,29
1500,69.1,64,0.84,30.01,10,5.8,Overcast,2015,8,29
1530,70,64,0.81,30.01,9,4.6,Overcast,2015,8,29
1600,70,64,0.81,30.01,9,4.6,Overcast,2015,8,29
1630,70,64,0.81,30.01,9,0,Overcast,2015,8,29
1700,70,64,0.81,30.01,9,0,Overcast,2015,8,29
1730,70,64.9,0.84,30.01,5,0,Light Rain,2015,8,29
1800,70,64.9,0.84,30.01,5,0,Light Rain,2015,8,29
1830,68,64.9,0.9,30.01,4,3.5,Overcast,2015,8,29
1900,68,64.9,0.9,30.02,2.5,4.6,Overcast,2015,8,29
1930,66.9,64.9,0.93,30.03,2.5,3.5,Overcast,2015,8,29
2000,66.9,64.9,0.93,30.03,3,4.6,Overcast,2015,8,29
2030,66.9,64.9,0.93,30.03,2.5,0,Overcast,2015,8,29
2100,66.9,64.9,0.93,30.05,2.5,0,Overcast,2015,8,29
2130,66.9,64.9,0.93,30.05,2.5,0,Overcast,2015,8,29
2200,66,64,0.93,30.05,3,5.8,Overcast,2015,8,29
2230,66,63,0.9,30.04,3,0,Overcast,2015,8,29
2300,66,63,0.9,30.04,3,0,Overcast,2015,8,29
2330,64.9,63,0.93,30.04,3,5.8,Overcast,2015,8,29
0,64.9,63,0.93,30.04,3,4.6,Overcast,2015,8,30
30,64.9,63,0.93,30.03,4,5.8,Overcast,2015,8,30
100,64.9,63,0.93,30.03,4,8.1,Overcast,2015,8,30
130,64,63,0.96,30.04,1.8,3.5,Overcast,2015,8,30
200,64,63,0.96,30.04,2,3.5,Overcast,2015,8,30
230,64,63,0.96,30.04,1.5,4.6,Overcast,2015,8,30
300,64,63,0.96,30.03,3,0,Overcast,2015,8,30
330,64.9,63,0.93,30.03,3,0,Overcast,2015,8,30
400,64,62.1,0.93,30.04,2,0,Overcast,2015,8,30
430,64.9,62.1,0.9,30.04,5,0,Overcast,2015,8,30
500,64.9,62.1,0.9,30.04,5,0,Overcast,2015,8,30
530,64.9,62.1,0.9,30.05,5,3.5,Overcast,2015,8,30
600,64.9,62.1,0.9,30.05,5,3.5,Overcast,2015,8,30
630,64.9,63,0.93,30.06,3,0,Overcast,2015,8,30
700,64.9,63,0.93,30.06,3,0,Overcast,2015,8,30
730,66,63,0.9,30.07,5,0,Overcast,2015,8,30
800,66.9,63,0.87,30.08,5,3.5,Overcast,2015,8,30
830,66,63,0.9,30.09,2,4.6,Overcast,2015,8,30
900,66,63,0.9,30.09,2,4.6,Overcast,2015,8,30
930,66.9,63,0.87,30.09,6,4.6,Overcast,2015,8,30
1000,66.9,63,0.87,30.09,6,4.6,Overcast,2015,8,30
1030,68,64,0.87,30.1,5,4.6,Overcast,2015,8,30
1100,68,64,0.87,30.1,5,4.6,Overcast,2015,8,30
1130,70,64,0.81,30.09,7,3.5,Overcast,2015,8,30
1200,70,64,0.81,30.09,7,3.5,Overcast,2015,8,30
1230,72,63,0.73,30.08,10,0,Overcast,2015,8,30
1300,72,63,0.73,30.08,10,0,Overcast,2015,8,30
1330,73,62.1,0.68,30.07,10,0,Overcast,2015,8,30
1400,73,62.1,0.68,30.07,10,0,Overcast,2015,8,30
1430,72,62.1,0.71,30.06,10,4.6,Overcast,2015,8,30
1500,72,62.1,0.71,30.06,10,4.6,Overcast,2015,8,30
1530,75,63,0.66,30.04,10,0,Mostly Cloudy,2015,8,30
1600,75.9,62.1,0.62,30.04,10,3.5,Scattered Clouds,2015,8,30
1630,75.9,61,0.6,30.03,10,4.6,Clear,2015,8,30
1700,75.9,61,0.6,30.03,10,4.6,Clear,2015,8,30
1730,71.1,64,0.78,30.03,9,5.8,Clear,2015,8,30
1800,71.1,64,0.78,30.03,9,5.8,Clear,2015,8,30
1830,69.1,63,0.81,30.02,8,3.5,Clear,2015,8,30
1900,69.1,63,0.81,30.02,8,3.5,Clear,2015,8,30
1930,66.9,63,0.87,30.04,7,3.5,Clear,2015,8,30
2000,66.9,63,0.87,30.04,7,3.5,Clear,2015,8,30
2030,64.9,62.1,0.9,30.05,6,0,Clear,2015,8,30
2100,64.9,62.1,0.9,30.05,6,0,Clear,2015,8,30
2130,64.9,62.1,0.9,30.05,5,0,Clear,2015,8,30
2200,64.9,62.1,0.9,30.05,5,0,Clear,2015,8,30
2230,63,61,0.93,30.05,4,0,Clear,2015,8,30
2300,63,61,0.93,30.05,4,0,Clear,2015,8,30
2330,62.1,59,0.9,30.04,5,0,Clear,2015,8,30
0,61,57.9,0.9,30.04,4,0,Clear,2015,8,31
30,61,57.9,0.9,30.04,4,0,Clear,2015,8,31
100,61,57.9,0.9,30.04,4,0,Clear,2015,8,31
130,60.1,57.9,0.93,30.05,4,0,Overcast,2015,8,31
200,61,57.9,0.9,30.04,2.5,0,Overcast,2015,8,31
230,59,57,0.93,30.04,0.2,0,Fog,2015,8,31
300,59,57.9,0.96,30.05,1.2,0,Mostly Cloudy,2015,8,31
330,59,57.9,0.96,30.05,0.8,0,Mostly Cloudy,2015,8,31
400,59,57,0.93,30.05,3,0,Scattered Clouds,2015,8,31
430,59,57,0.93,30.05,1.2,0,Overcast,2015,8,31
500,59,57,0.93,30.05,1.2,0,Overcast,2015,8,31
530,61,60.1,0.97,30.06,0.2,0,Fog,2015,8,31
600,61,60.1,0.97,30.06,0.2,0,Fog,2015,8,31
630,62.1,60.1,0.93,30.07,0.2,0,Fog,2015,8,31
700,62.1,60.1,0.93,30.07,0.2,0,Fog,2015,8,31
730,62.1,61,0.96,30.08,0.2,0,Fog,2015,8,31
800,64,62.1,0.93,30.09,1.2,0,Mostly Cloudy,2015,8,31
830,64,62.1,0.93,30.1,3,0,Mostly Cloudy,2015,8,31
900,64,62.1,0.93,30.1,3,0,Mostly Cloudy,2015,8,31
930,69.1,64.9,0.87,30.09,8,0,Clear,2015,8,31
1000,69.1,64.9,0.87,30.09,8,0,Clear,2015,8,31
1030,77,66.9,0.71,30.09,10,3.5,Clear,2015,8,31
1100,77,66.9,0.71,30.09,10,3.5,Clear,2015,8,31
1130,80.1,66.9,0.64,30.08,10,0,Partly Cloudy,2015,8,31
1200,80.1,66.9,0.64,30.08,10,0,Partly Cloudy,2015,8,31
1230,81,66,0.6,30.07,10,0,Partly Cloudy,2015,8,31
1300,81,66,0.6,30.07,10,0,Partly Cloudy,2015,8,31
1330,84,66.9,0.56,30.05,10,5.8,Clear,2015,8,31
1400,84,66.9,0.56,30.05,10,5.8,Clear,2015,8,31
1430,82,66.9,0.6,30.04,10,5.8,Clear,2015,8,31
1500,82,66.9,0.6,30.04,10,5.8,Clear,2015,8,31
1530,82,68,0.62,30.02,10,5.8,Clear,2015,8,31
1600,82,68,0.62,30.02,10,5.8,Clear,2015,8,31
1630,81,66.9,0.62,30.01,10,4.6,Clear,2015,8,31
1700,81,66.9,0.62,30.01,10,4.6,Clear,2015,8,31
1730,80.1,68,0.67,30.02,10,4.6,Clear,2015,8,31
1800,80.1,68,0.67,30.02,10,4.6,Clear,2015,8,31
1830,78.1,68,0.71,30.01,10,3.5,Clear,2015,8,31
1900,78.1,68,0.71,30.01,10,3.5,Clear,2015,8,31
1930,75,66.9,0.76,30.02,10,0,Clear,2015,8,31
2000,75,66.9,0.76,30.02,10,0,Clear,2015,8,31
2030,72,66,0.81,30.03,10,3.5,Clear,2015,8,31
2100,72,66,0.81,30.03,10,3.5,Clear,2015,8,31
2130,71.1,66,0.84,30.04,8,0,Clear,2015,8,31
2200,71.1,66,0.84,30.04,8,0,Clear,2015,8,31
2230,70,66,0.87,30.04,7,0,Clear,2015,8,31
2300,70,66,0.87,30.04,7,0,Clear,2015,8,31
2330,69.1,64.9,0.87,30.04,6,0,Clear,2015,8,31
0,69.1,66,0.9,30.04,5,0,Clear,2015,9,1
30,69.1,66,0.9,30.04,5,0,Clear,2015,9,1
100,69.1,66,0.9,30.04,5,0,Clear,2015,9,1
130,68,64.9,0.9,30.04,5,0,Clear,2015,9,1
200,68,64.9,0.9,30.04,5,0,Clear,2015,9,1
230,68,64.9,0.9,30.03,6,0,Clear,2015,9,1
300,68,64.9,0.9,30.03,6,0,Clear,2015,9,1
330,68,64.9,0.9,30.03,6,0,Clear,2015,9,1
400,68,64.9,0.9,30.03,6,0,Clear,2015,9,1
430,68,66,0.93,30.03,5,0,Clear,2015,9,1
500,68,66,0.93,30.03,5,0,Clear,2015,9,1
530,68,64.9,0.9,30.04,4,3.5,Clear,2015,9,1
600,68,64.9,0.9,30.04,4,3.5,Clear,2015,9,1
630,69.1,66.9,0.93,30.04,3,3.5,Partly Cloudy,2015,9,1
700,69.1,66.9,0.93,30.04,3,3.5,Partly Cloudy,2015,9,1
730,73.9,71.1,0.91,30.05,5,4.6,Clear,2015,9,1
800,73.9,71.1,0.91,30.05,5,4.6,Clear,2015,9,1
830,77,71.1,0.82,30.05,7,5.8,Clear,2015,9,1
900,77,71.1,0.82,30.05,7,5.8,Clear,2015,9,1
930,81,71.1,0.72,30.05,9,5.8,Clear,2015,9,1
1000,81,71.1,0.72,30.05,9,5.8,Clear,2015,9,1
1030,82.9,71.1,0.67,30.04,10,5.8,Clear,2015,9,1
1100,82.9,71.1,0.67,30.04,10,5.8,Clear,2015,9,1
1130,86,72,0.63,30.04,10,9.2,Partly Cloudy,2015,9,1
1200,86,72,0.63,30.04,10,9.2,Partly Cloudy,2015,9,1
1230,88,71.1,0.57,30.02,10,11.5,Partly Cloudy,2015,9,1
1300,88,71.1,0.57,30.02,10,11.5,Partly Cloudy,2015,9,1
1330,90,68,0.48,30,10,10.4,Scattered Clouds,2015,9,1
1400,90,68,0.48,30,10,10.4,Scattered Clouds,2015,9,1
1430,91,66.9,0.45,29.99,10,11.5,Partly Cloudy,2015,9,1
1500,91,66.9,0.45,29.99,10,11.5,Partly Cloudy,2015,9,1
1530,89.1,68,0.5,29.99,10,11.5,Scattered Clouds,2015,9,1
1600,89.1,68,0.5,29.99,10,11.5,Scattered Clouds,2015,9,1
1630,89.1,70,0.53,29.98,10,9.2,Clear,2015,9,1
1700,89.1,70,0.53,29.98,10,9.2,Clear,2015,9,1
1730,87.1,70,0.57,29.98,10,9.2,Partly Cloudy,2015,9,1
1800,87.1,70,0.57,29.98,10,9.2,Partly Cloudy,2015,9,1
1830,86,71.1,0.61,29.99,10,8.1,Clear,2015,9,1
1900,86,71.1,0.61,29.99,10,8.1,Clear,2015,9,1
1930,84,71.1,0.65,29.99,10,6.9,Clear,2015,9,1
2000,84,71.1,0.65,29.99,10,6.9,Clear,2015,9,1
2030,82.9,71.1,0.67,30.01,10,8.1,Clear,2015,9,1
2100,82.9,71.1,0.67,30.01,10,8.1,Clear,2015,9,1
2130,81,71.1,0.72,30.02,10,9.2,Clear,2015,9,1
2200,81,71.1,0.72,30.02,10,9.2,Clear,2015,9,1
2230,80.1,72,0.76,30.02,10,12.7,Clear,2015,9,1
2300,80.1,72,0.76,30.02,10,12.7,Clear,2015,9,1
2330,79,71.1,0.77,30.03,10,8.1,Clear,2015,9,1
0,78.1,70,0.76,30.02,10,6.9,Clear,2015,9,2
30,78.1,70,0.76,30.02,10,6.9,Clear,2015,9,2
100,78.1,70,0.76,30.02,10,6.9,Clear,2015,9,2
130,75.9,69.1,0.79,30.01,10,4.6,Partly Cloudy,2015,9,2
200,75.9,69.1,0.79,30.01,10,4.6,Partly Cloudy,2015,9,2
230,75,68,0.79,30.01,10,4.6,Partly Cloudy,2015,9,2
300,75,68,0.79,30.01,10,4.6,Partly Cloudy,2015,9,2
330,75,68,0.79,30.01,10,6.9,Partly Cloudy,2015,9,2
400,75,68,0.79,30.01,10,6.9,Partly Cloudy,2015,9,2
430,73.9,68,0.82,30.01,10,3.5,Overcast,2015,9,2
500,73.9,68,0.82,30.01,10,3.5,Overcast,2015,9,2
530,73.9,68,0.82,30.03,10,3.5,Mostly Cloudy,2015,9,2
600,73.9,68,0.82,30.03,10,3.5,Mostly Cloudy,2015,9,2
630,73,66.9,0.81,30.04,8,0,Clear,2015,9,2
700,73,66.9,0.81,30.04,8,0,Clear,2015,9,2
730,75,68,0.79,30.06,7,3.5,Clear,2015,9,2
800,75,68,0.79,30.06,7,3.5,Clear,2015,9,2
830,79,68,0.69,30.06,9,5.8,Clear,2015,9,2
900,79,68,0.69,30.06,9,5.8,Clear,2015,9,2
930,82,68,0.62,30.05,10,6.9,Clear,2015,9,2
1000,82,68,0.62,30.05,10,6.9,Clear,2015,9,2
1030,84,68,0.58,30.04,10,5.8,Clear,2015,9,2
1100,84,68,0.58,30.04,10,5.8,Clear,2015,9,2
1130,88,68,0.51,30.02,10,8.1,Clear,2015,9,2
1200,88,68,0.51,30.02,10,8.1,Clear,2015,9,2
1230,90,66,0.45,30,10,11.5,Clear,2015,9,2
1300,90,66,0.45,30,10,11.5,Clear,2015,9,2
1330,90,66.9,0.46,30,10,9.2,Clear,2015,9,2
1400,90,66.9,0.46,30,10,9.2,Clear,2015,9,2
1430,90,66.9,0.46,29.99,10,10.4,Scattered Clouds,2015,9,2
1500,90,66.9,0.46,29.99,10,10.4,Scattered Clouds,2015,9,2
1530,91,66,0.44,29.96,10,11.5,Partly Cloudy,2015,9,2
1600,91,66,0.44,29.96,10,11.5,Partly Cloudy,2015,9,2
1630,89.1,64.9,0.45,29.95,10,9.2,Partly Cloudy,2015,9,2
1700,89.1,64.9,0.45,29.95,10,9.2,Partly Cloudy,2015,9,2
1730,87.1,66,0.49,29.94,10,8.1,Clear,2015,9,2
1800,87.1,66,0.49,29.94,10,8.1,Clear,2015,9,2
1830,86,66,0.51,29.95,10,6.9,Clear,2015,9,2
1900,86,66,0.51,29.95,10,6.9,Clear,2015,9,2
1930,82.9,66,0.56,29.94,10,5.8,Clear,2015,9,2
2000,82.9,66,0.56,29.94,10,5.8,Clear,2015,9,2
2030,80.1,66,0.62,29.95,10,5.8,Clear,2015,9,2
2100,80.1,66,0.62,29.95,10,5.8,Clear,2015,9,2
2130,81,66,0.6,29.96,10,5.8,Clear,2015,9,2
2200,81,66,0.6,29.96,10,5.8,Clear,2015,9,2
2230,77,68,0.74,29.97,10,4.6,Scattered Clouds,2015,9,2
2300,77,68,0.74,29.97,10,4.6,Scattered Clouds,2015,9,2
2330,77,66.9,0.71,29.96,10,4.6,Mostly Cloudy,2015,9,2
0,79,66,0.64,29.96,10,4.6,Overcast,2015,9,3
30,79,66,0.64,29.96,10,4.6,Overcast,2015,9,3
100,79,66,0.64,29.96,10,4.6,Overcast,2015,9,3
130,77,66.9,0.71,29.94,10,5.8,Partly Cloudy,2015,9,3
200,77,66.9,0.71,29.94,10,5.8,Partly Cloudy,2015,9,3
230,75,66.9,0.76,29.94,10,3.5,Partly Cloudy,2015,9,3
300,75,66.9,0.76,29.94,10,3.5,Partly Cloudy,2015,9,3
330,75,66.9,0.76,29.94,10,4.6,Scattered Clouds,2015,9,3
400,75,66.9,0.76,29.94,10,4.6,Scattered Clouds,2015,9,3
430,75,66.9,0.76,29.95,10,4.6,Partly Cloudy,2015,9,3
500,75,66.9,0.76,29.95,10,4.6,Partly Cloudy,2015,9,3
530,73.9,66.9,0.79,29.95,10,4.6,Clear,2015,9,3
600,73.9,66.9,0.79,29.95,10,4.6,Clear,2015,9,3
630,73.9,66.9,0.79,29.95,9,4.6,Clear,2015,9,3
700,73.9,66.9,0.79,29.95,9,4.6,Clear,2015,9,3
730,75.9,68,0.76,29.96,10,4.6,Clear,2015,9,3
800,75.9,68,0.76,29.96,10,4.6,Clear,2015,9,3
830,81,68,0.65,29.94,10,9.2,Clear,2015,9,3
900,81,68,0.65,29.94,10,9.2,Clear,2015,9,3
930,82.9,68,0.6,29.94,10,9.2,Clear,2015,9,3
1000,82.9,68,0.6,29.94,10,9.2,Clear,2015,9,3
1030,84.9,70,0.61,29.94,10,6.9,Partly Cloudy,2015,9,3
1100,84.9,70,0.61,29.94,10,6.9,Partly Cloudy,2015,9,3
1130,87.1,70,0.57,29.93,10,9.2,Mostly Cloudy,2015,9,3
1200,87.1,70,0.57,29.93,10,9.2,Mostly Cloudy,2015,9,3
1230,88,69.1,0.53,29.92,10,12.7,Mostly Cloudy,2015,9,3
1300,88,69.1,0.53,29.92,10,12.7,Mostly Cloudy,2015,9,3
1330,90,70,0.52,29.9,10,10.4,Mostly Cloudy,2015,9,3
1400,90,70,0.52,29.9,10,10.4,Mostly Cloudy,2015,9,3
1430,91,69.1,0.48,29.89,10,8.1,Scattered Clouds,2015,9,3
1500,91,69.1,0.48,29.89,10,8.1,Scattered Clouds,2015,9,3
1530,90,69.1,0.5,29.87,10,9.2,Partly Cloudy,2015,9,3
1600,90,69.1,0.5,29.87,10,9.2,Partly Cloudy,2015,9,3
1630,90,70,0.52,29.87,10,9.2,Scattered Clouds,2015,9,3
1700,90,70,0.52,29.87,10,9.2,Scattered Clouds,2015,9,3
1730,89.1,70,0.53,29.87,10,10.4,Scattered Clouds,2015,9,3
1800,75,69.1,0.82,29.92,9,19.6,Mostly Cloudy,2015,9,3
1830,73.9,66.9,0.79,29.91,9,9.2,Scattered Clouds,2015,9,3
1900,73.9,66.9,0.79,29.91,9,9.2,Scattered Clouds,2015,9,3
1930,73,66.9,0.81,29.93,10,8.1,Clear,2015,9,3
2000,73,66.9,0.81,29.93,10,8.1,Clear,2015,9,3
2030,72,66.9,0.84,29.94,10,5.8,Clear,2015,9,3
2100,72,66.9,0.84,29.94,10,5.8,Clear,2015,9,3
2130,71.1,66.9,0.87,29.94,10,5.8,Clear,2015,9,3
2200,71.1,66.9,0.87,29.94,10,5.8,Clear,2015,9,3
2230,71.1,66.9,0.87,29.96,10,0,Clear,2015,9,3
2300,71.1,66.9,0.87,29.96,10,0,Clear,2015,9,3
2330,70,66.9,0.9,29.96,10,4.6,Mostly Cloudy,2015,9,3
0,69.1,66,0.9,29.97,10,0,Scattered Clouds,2015,9,4
30,69.1,66,0.9,29.97,10,0,Scattered Clouds,2015,9,4
100,69.1,66,0.9,29.97,10,0,Scattered Clouds,2015,9,4
130,69.1,66,0.9,29.96,10,0,Clear,2015,9,4
200,69.1,66,0.9,29.96,10,0,Clear,2015,9,4
230,68,66,0.93,29.96,10,0,Clear,2015,9,4
300,68,66,0.93,29.96,10,0,Clear,2015,9,4
330,68,66,0.93,29.97,10,3.5,Clear,2015,9,4
400,68,66,0.93,29.97,10,3.5,Clear,2015,9,4
430,68,64.9,0.9,29.97,10,0,Clear,2015,9,4
500,68,64.9,0.9,29.97,10,0,Clear,2015,9,4
530,66.9,64.9,0.93,29.98,10,0,Clear,2015,9,4
600,66.9,64.9,0.93,29.98,10,0,Clear,2015,9,4
630,68,64.9,0.9,30,10,0,Clear,2015,9,4
700,68,64.9,0.9,30,10,0,Clear,2015,9,4
730,69.1,66,0.9,30.02,10,3.5,Mostly Cloudy,2015,9,4
800,69.1,66,0.9,30.02,10,3.5,Mostly Cloudy,2015,9,4
830,69.1,64.9,0.87,30.03,7,5.8,Overcast,2015,9,4
900,69.1,64.9,0.87,30.03,7,5.8,Overcast,2015,9,4
930,71.1,66,0.84,30.05,10,4.6,Overcast,2015,9,4
1000,71.1,66,0.84,30.05,10,4.6,Overcast,2015,9,4
1030,72,66,0.81,30.05,10,4.6,Mostly Cloudy,2015,9,4
1100,73,66,0.79,30.05,10,4.6,Partly Cloudy,2015,9,4
1130,75.9,66.9,0.74,30.04,10,0,Clear,2015,9,4
1200,75.9,66.9,0.74,30.04,10,0,Clear,2015,9,4
1230,77,66,0.69,30.03,10,4.6,Clear,2015,9,4
